service_area,ldca_name,sdca_name,sdca_code,,Landline Numbering
AP,VIZAYANAGARAM,SRUNGAVARAPUKOTA (KOTHVLS),8966,,1- Special Numbers
AP,VIZAYANAGARAM,GAJAPATHINAGARAM,8965,,2- BSNL(All India Except Delhi & Mumbai) and MTNL(Delhi & Mumbai)
AP,VIZAYANAGARAM,SALURU,8964,,3- Reliance (All India)
AP,VIZAYANAGARAM,PARVATHIPURAM,8963,,4- Airtel (All India)
AP,VIZAYANAGARAM,CHEPURUPALLI (GARIVIDI),8952,,5- HFCL (Punjab) and MTS (Rajasthan)
AP,SRIKAKULAM,SOMPETA,8947,,6- Tata Indicom (All India)
AP,SRIKAKULAM,PATHAPATNAM (HIRAMANDALAM),8946,,71- Vodafone (All India)
AP,SRIKAKULAM,TEKKALI (PALASA),8945,,"791,792- Videocon (All India)"
AP,VIZAYANAGARAM,BOBBILI,8944,,793- MTS (All India)
AP,SRIKAKULAM,SRIKAKULAM,8942,,794- Aircel (All India)
AP,SRIKAKULAM,PALAKONDA (RAJAM),8941,,
AP,VISAKHAPATNAM,SILERU,8938,,
AP,VISAKHAPATNAM,CHINTAPALLE,8937,,
AP,VISAKHAPATNAM,ARAKU,8936,,
AP,VISAKHAPATNAM,PADERU,8935,,
AP,VISAKHAPATNAM,CHODAVARAM,8934,,
AP,VISAKHAPATNAM,BHEEMUNIPATNAM,8933,,
AP,VISAKHAPATNAM,NARSIPATNAM,8932,,
AP,VISAKHAPATNAM,YELAMANCHILI,8931,,
AP,VISAKHAPATNAM,ANAKAPALLE,8924,,
AP,VIZAYANAGARAM,VIZAYANAGARAM,8922,,
AP,RAJAHMUNDRI,PITHAPURAM,8869,,
AP,RAJAHMUNDRI,YELESWARAM,8868,,
AP,RAJAHMUNDRI,YELAVARAM,8865,,
AP,RAJAHMUNDRI,RAMPACHODAVARAM,8864,,
AP,RAJAHMUNDRI,CHAVITIDIBBALU,8863,,
AP,RAJAHMUNDRI,RAZOLE,8862,,
AP,RAJAHMUNDRI,RAMACHANDRAPURAM,8857,,
AP,RAJAHMUNDRI,AMALAPURAM,8856,,
AP,RAJAHMUNDRI,MANDAPETA (RAVULAPALEM),8855,,
AP,RAJAHMUNDRI,TUNI,8854,,
AP,RAJAHMUNDRI,PEDDAPURAM,8852,,
AP,ELURU,BHIMADOLE,8829,,
AP,ELURU,CHINTALAPUDI,8823,,
AP,ELURU,JANGAREDDYGUDEM,8821,,
AP,ELURU,TANUKU,8819,,
AP,ELURU,TADEPALLIGUDEM,8818,,
AP,ELURU,BHIMAVARAM,8816,,
AP,ELURU,NARSAPUR (PALAKOLE),8814,,
AP,ELURU,KOVVUR (NIDADAVOLU),8813,,
AP,ELURU,ELURU,8812,,
AP,ELURU,POLAVARAM,8811,,
AP,KHAMMAM,SATHUPALLI,8761,,
AP,ADILABAD,OUTSARANGAPALLE,8753,,
AP,ADILABAD,BHAINSA,8752,,
AP,ADILABAD,BOATH (ECHODA),8751,,
AP,KHAMMAM,MADHIRA,8749,,
AP,KHAMMAM,V.R.PURAM,8748,,
AP,KHAMMAM,NUGURU (CHERLA),8747,,
AP,KHAMMAM,BHOORAGAMPHAD (MANUGURU),8746,,
AP,KHAMMAM,YELLANDU,8745,,
AP,KHAMMAM,KOTHAGUDEM,8744,,
AP,KHAMMAM,BHADRACHALAM,8743,,
AP,KHAMMAM,KHAMMAM,8742,,
AP,KHAMMAM,SUDHIMALLA (TEKULAPALLI),8741,,
AP,KHAMMAM,ASWARAOPET,8740,,
AP,ADILABAD,JANNARAM (LUXITTIPET),8739,,
AP,ADILABAD,SIRPURKAGAZNAGAR,8738,,
AP,ADILABAD,CHINNOR,8737,,
AP,ADILABAD,MANCHERIAL,8736,,
AP,ADILABAD,BELLAMPALLI,8735,,
AP,ADILABAD,NIRMAL,8734,,
AP,ADILABAD,ASIFABAD,8733,,
AP,ADILABAD,ADILABAD,8732,,
AP,ADILABAD,UTNOR,8731,,
AP,ADILABAD,KHANAPUR (AP),8730,,
AP,KARIMNAGAR,MANTHANI,8729,,
AP,KARIMNAGAR,PEDDAPALLI,8728,,
AP,KARIMNAGAR,HUZURABAD,8727,,
AP,KARIMNAGAR,METPALLI,8725,,
AP,KARIMNAGAR,JAGTIAL,8724,,
AP,KARIMNAGAR,SIRCILLA,8723,,
AP,KARIMNAGAR,HUSNABAD,8721,,
AP,KARIMNAGAR,MAHADEVAPUR,8720,,
AP,WARANGAL,MAHABUBBAD,8719,,
AP,WARANGAL,NARASAMPET,8718,,
AP,WARANGAL,ETURNAGARAM,8717,,
AP,WARANGAL,JANGAON,8716,,
AP,WARANGAL,MULUG,8715,,
AP,WARANGAL,PARKAL,8713,,
AP,WARANGAL,WARDHANNAPET (GHANAPUR),8711,,
AP,WARANGAL,CHERIAL,8710,,
AP,NALGONDA,RAMANNAPET,8694,,
AP,NALGONDA,THUNGATURTHY,8693,,
AP,NALGONDA,NAMPALLE,8692,,
AP,NALGONDA,DEVARAKONDA,8691,,
AP,NALGONDA,MIRYALGUDA,8689,,
AP,NALGONDA,BHONGIR,8685,,
AP,NALGONDA,SURYAPET,8684,,
AP,NALGONDA,HAZURNAGAR,8683,,
AP,NALGONDA,NALGONDA,8682,,
AP,NALGONDA,CHANDOOR,8681,,
AP,NALGONDA,NIDAMANUR (HILLCOLONY),8680,,
AP,VIJAYAWADA,NANDIGAMA,8678,,
AP,VIJAYAWADA,KAIKALURU,8677,,
AP,VIJAYAWADA,VUYYURU,8676,,
AP,VIJAYAWADA,GUDIVADA,8674,,
AP,VIJAYAWADA,TIRIVURU,8673,,
AP,VIJAYAWADA,BANDAR (MACHILIPATNAM),8672,,
AP,VIJAYAWADA,DIVI (CHALLAPALLI),8671,,
AP,VIJAYAWADA,MYLAVARAM,8659,,
AP,VIJAYAWADA,NUZVIDU,8656,,
AP,VIJAYAWADA,JAGGAYYAPET,8654,,
AP,GUNTUR,PIDUGURALLA,8649,,
AP,GUNTUR,REPALLE,8648,,
AP,GUNTUR,NARSARAOPET,8647,,
AP,GUNTUR,VINUKONDA,8646,,
AP,GUNTUR,MANGALAGIRI,8645,,
AP,GUNTUR,TENALI,8644,,
AP,GUNTUR,BAPATLA,8643,,
AP,GUNTUR,PALNAD  (MACHERALA),8642,,
AP,GUNTUR,SATTENAPALLI,8641,,
AP,GUNTUR,KROSURU,8640,,
AP,NELLORE,VINJAMURU,8629,,
AP,NELLORE,CHEJERLA,8628,,
AP,NELLORE,ATMAKUR,8627,,
AP,NELLORE,KAVALI,8626,,
AP,NELLORE,VENKATGIRI,8625,,
AP,NELLORE,GUDUR,8624,,
AP,NELLORE,SULLURPET,8623,,
AP,NELLORE,KOVVUR,8622,,
AP,NELLORE,RAPUR (PODALAKUR),8621,,
AP,NELLORE,UDAYGIRI,8620,,
AP,ONGOLE,ULVAPADU,8599,,
AP,ONGOLE,KANDUKURU,8598,,
AP,ONGOLE,MARKAPUR,8596,,
AP,ONGOLE,CHIRALA,8594,,
AP,ONGOLE,MEDARMETLA,8593,,
AP,ONGOLE,ONGOLE,8592,,
AP,CUDDAPAH,SIDDAVATTAM,8589,,
AP,CUDDAPAH,VAIMPALLI,8588,,
AP,CHITTOOR,VENKATGIRIKOTA,8587,,
AP,CHITTOOR,VAYALPAD,8586,,
AP,CHITTOOR,PAKALA,8585,,
AP,CHITTOOR,PILER,8584,,
AP,CHITTOOR,SODAM,8583,,
AP,CHITTOOR,B.KOTHAKOTA,8582,,
AP,CHITTOOR,PUNGANUR,8581,,
AP,CHITTOOR,PALMANERU,8579,,
AP,CHITTOOR,SRIKALAHASTHI,8578,,
AP,CHITTOOR,PUTTURU,8577,,
AP,CHITTOOR,SATYAVEDU,8576,,
AP,CHITTOOR,BANGARUPALEM,8573,,
AP,CHITTOOR,CHITTOOR,8572,,
AP,CHITTOOR,MADANAPALLI,8571,,
AP,CHITTOOR,KUPPAM,8570,,
AP,CUDDAPAH,BADVEL,8569,,
AP,CUDDAPAH,PULIVENDLA,8568,,
AP,CUDDAPAH,LAKKIREDDIPALLI,8567,,
AP,CUDDAPAH,KODURU,8566,,
AP,CUDDAPAH,RAJAMPETA,8565,,
AP,CUDDAPAH,PRODDATUR,8564,,
AP,CUDDAPAH,KAMALAPURAM (YERRAGUNTALA),8563,,
AP,CUDDAPAH,CUDDAPAH,8562,,
AP,CUDDAPAH,RAYACHOTI,8561,,
AP,CUDDAPAH,JAMMALAMADUGU,8560,,
AP,ANANTPUR (GUNTAKAL),DHARMAVARAM,8559,,
AP,ANANTPUR (GUNTAKAL),TADIPATRI,8558,,
AP,ANANTPUR (GUNTAKAL),PENUKONDA,8557,,
AP,ANANTPUR (GUNTAKAL),HINDUPUR,8556,,
AP,ANANTPUR (GUNTAKAL),ANANTAPUR,8554,,
AP,ANANTPUR (GUNTAKAL),GOOTY (GUNTAKAL),8552,,
AP,ANANTPUR (GUNTAKAL),GARLADINNE,8551,,
AP,ANANTPUR (GUNTAKAL),YELLANURU,8550,,
AP,MAHABUBNAGAR,KALWAKURTHY,8549,,
AP,MAHABUBNAGAR,SHADNAGAR,8548,,
AP,MAHABUBNAGAR,GADWAL,8546,,
AP,MAHABUBNAGAR,AMANGALLU,8545,,
AP,MAHABUBNAGAR,WANAPARTHY,8543,,
AP,MAHABUBNAGAR,MAHABUBNAGAR,8542,,
AP,MAHABUBNAGAR,ACHAMPET,8541,,
AP,MAHABUBNAGAR,NAGARKURNOOL,8540,,
KT,RAICHUR,KOPPAL,8539,,
KT,RAICHUR,MANVI,8538,,
KT,RAICHUR,LINGSUGUR,8537,,
KT,RAICHUR,KUSTAGI,8536,,
KT,RAICHUR,SINDHANUR,8535,,
KT,RAICHUR,YELBURGA,8534,,
KT,RAICHUR,GANGAVATHI,8533,,
KT,RAICHUR,RAICHUR,8532,,
KT,RAICHUR,DEODURGA,8531,,
AP,KURNOOL,GUDUR (KODUMUR),8525,,
AP,KURNOOL,SRISAILAM,8524,,
AP,KURNOOL,ALUR,8523,,
AP,KURNOOL,PEAPALLE,8522,,
AP,KURNOOL,PATTIKONDA,8520,,
AP,KURNOOL,ALLAGADDA,8519,,
AP,KURNOOL,KURNOOL,8518,,
AP,KURNOOL,ATMAKUR,8517,,
AP,KURNOOL,DRONACHALAM,8516,,
AP,KURNOOL,BANAGANAPALLE,8515,,
AP,KURNOOL,NANDYAL,8514,,
AP,KURNOOL,NANDIKOTKUR,8513,,
AP,KURNOOL,ADONI,8512,,
AP,KURNOOL,KOILKUNTLA,8510,,
AP,MAHABUBNAGAR,NARAYANPET,8506,,
AP,MAHABUBNAGAR,KODANGAL,8505,,
AP,MAHABUBNAGAR,ATMAKUR,8504,,
AP,MAHABUBNAGAR,MAKTHAL,8503,,
AP,MAHABUBNAGAR,ALAMPUR,8502,,
AP,MAHABUBNAGAR,KOLLAPUR,8501,,
AP,ONGOLE,PODILI,8499,,
AP,ANANTPUR (GUNTAKAL),NALLACHERUVU (TANAKALLU),8498,,
AP,ANANTPUR (GUNTAKAL),KALYANDURG,8497,,
AP,ANANTPUR (GUNTAKAL),URAVAKONDA,8496,,
AP,ANANTPUR (GUNTAKAL),RAYADURG,8495,,
AP,ANANTPUR (GUNTAKAL),KADIRI,8494,,
AP,ANANTPUR (GUNTAKAL),MADAKASIRA,8493,,
AP,ANANTPUR (GUNTAKAL),KAMBADUR,8492,,
AP,ANANTPUR (GUNTAKAL),KANAGANAPALLE,8491,,
AP,ONGOLE,PAMURU,8490,,
KT,BIJAPUR,SINDAGI,8488,,
KT,HUBLI,SHIRAHATTI,8487,,
KT,BIDAR,AURAD,8485,,
KT,BIDAR,BHALKI,8484,,
KT,BIDAR,HUMNABAD,8483,,
KT,BIDAR,BIDAR,8482,,
KT,BIDAR,BASAVAKALYAN,8481,,
KT,GULBARGA,SHAHAPUR,8479,,
KT,GULBARGA,KAMALAPUR,8478,,
KT,GULBARGA,ALAND,8477,,
KT,GULBARGA,WADI,8476,,
KT,GULBARGA,CHINCHOLI,8475,,
KT,GULBARGA,CHITTAPUR,8474,,
KT,GULBARGA,YADGIRI,8473,,
KT,GULBARGA,GULBARGA,8472,,
KT,GULBARGA,MASHAL,8471,,
KT,GULBARGA,AFZALPUR,8470,,
AP,NIZAMABAD,KAMAREDDY,8468,,
AP,NIZAMABAD,BODHAN,8467,,
AP,NIZAMABAD,BANSWADA,8466,,
AP,NIZAMABAD,YELLAREDDY,8465,,
AP,NIZAMABAD,MADNUR,8464,,
AP,NIZAMABAD,ARMOOR,8463,,
AP,NIZAMABAD,NIZAMABAD,8462,,
AP,NIZAMABAD,DICHPALLI,8461,,
AP,SANGAREDDY,NARSAPUR,8458,,
AP,SANGAREDDY,SIDDIPET,8457,,
AP,SANGAREDDY,NARAYANKHED,8456,,
AP,SANGAREDDY,SANGAREDDY,8455,,
AP,SANGAREDDY,GAJWEL,8454,,
AP,SANGAREDDY,MEDAK,8452,,
AP,SANGAREDDY,ZAHIRABAD,8451,,
AP,SANGAREDDY,ANDOLE (JOGIPET),8450,,
KT,GULBARGA,HUNSAGI,8444,,
KT,GULBARGA,SHORAPUR,8443,,
KT,GULBARGA,JEWARGI,8442,,
KT,GULBARGA,SEDAM,8441,,
KT,GULBARGA,NIMBURGA,8440,,
KT,BIJAPUR,TELGI,8426,,
KT,BIJAPUR,BILIGI,8425,,
KT,BIJAPUR,DEVARAHIPPARGI,8424,,
KT,BIJAPUR,CHADCHAN,8422,,
KT,UTTAR KANADA (KARWAR),YELLAPUR,8419,,
AP,HYDERABAD,MEDCHAL,8418,,
AP,HYDERABAD,CHEVELLA,8417,,
AP,HYDERABAD,VIKRABAD,8416,,
AP,HYDERABAD,HYDERABADEAST (GHATKESWAR),8415,,
AP,HYDERABAD,IBRAHIMPATNAM,8414,,
AP,HYDERABAD,HYDERABADWEST (SHAMSHABAD),8413,,
AP,HYDERABAD,PARGI,8412,,
AP,HYDERABAD,TANDURU,8411,,
AP,ONGOLE,DONAKONDA,8408,,
AP,ONGOLE,DARSI,8407,,
AP,ONGOLE,CUMBUM,8406,,
AP,ONGOLE,GIDDALUR,8405,,
AP,ONGOLE,MARTURU,8404,,
AP,ONGOLE,YERRAGONDAPALEM,8403,,
AP,ONGOLE,KANIGIRI,8402,,
KT,BELLARY,HUVINAHADAGALI,8399,,
KT,BELLARY,HARAPANAHALLI,8398,,
KT,BELLARY,H.B.HALLI,8397,,
KT,BELLARY,SIRUGUPPA,8396,,
KT,BELLARY,SANDUR,8395,,
KT,BELLARY,HOSPET,8394,,
KT,BELLARY,KURUGODU,8393,,
KT,BELLARY,BELLARY,8392,,
KT,BELLARY,KUDLIGI,8391,,
KT,UTTAR KANADA (KARWAR),SIDDAPUR,8389,,
KT,UTTAR KANADA (KARWAR),ANKOLA,8388,,
KT,UTTAR KANADA (KARWAR),HONNAVAR,8387,,
KT,UTTAR KANADA (KARWAR),KUMTA,8386,,
KT,UTTAR KANADA (KARWAR),BHATKAL,8385,,
KT,UTTAR KANADA (KARWAR),SIRSI,8384,,
KT,UTTAR KANADA (KARWAR),JOIDA,8383,,
KT,UTTAR KANADA (KARWAR),KARWAR,8382,,
KT,HUBLI,RON,8381,,
KT,HUBLI,NAVALGUND,8380,,
KT,HUBLI,HANGAL,8379,,
KT,HUBLI,SAVANUR,8378,,
KT,HUBLI,NARGUND,8377,,
KT,HUBLI,HIREKERUR,8376,,
KT,HUBLI,HAVERI,8375,,
KT,HUBLI,RANEBENNUR,8373,,
KT,HUBLI,GADAG,8372,,
KT,HUBLI,MUNDARGI,8371,,
KT,HUBLI,KALGHATAGI,8370,,
KT,BIJAPUR,INDI,8359,,
KT,BIJAPUR,BASAVANABAGEWADI,8358,,
KT,BIJAPUR,BADAMI,8357,,
KT,BIJAPUR,MUDDEBIHAL,8356,,
KT,BIJAPUR,BABLESHWAR,8355,,
KT,BIJAPUR,BAGALKOT,8354,,
KT,BIJAPUR,JAMKHANDI,8353,,
KT,BIJAPUR,BIJAPUR,8352,,
KT,BIJAPUR,HUNGUND,8351,,
KT,BIJAPUR,MUDHOL,8350,,
MH,PANJI,CANACONA (QUEPEM),8346,,
MH,PANJI,SANGUEM,8345,,
MH,PANJI,PONDA,8343,,
MH,PANJI,MARGAO,8342,,
KT,BELGAUM,AINAPUR,8339,,
KT,BELGAUM,CHIKKODI,8338,,
KT,BELGAUM,MURUGOD,8337,,
KT,BELGAUM,KHANAPUR,8336,,
KT,BELGAUM,RAMDURG,8335,,
KT,BELGAUM,MUDALGI,8334,,
KT,BELGAUM,HUKKERI (SANKESHWAR),8333,,
KT,BELGAUM,GOKAK,8332,,
KT,BELGAUM,RAIBAG (KUDCHI),8331,,
KT,BELGAUM,SAUNDATTI,8330,,
KT,HUBLI,KUNDGOL,8304,,
KT,UTTAR KANADA (KARWAR),MUNDAGOD,8301,,
KT,BELGAUM,ATHANI,8289,,
KT,BELGAUM,BAILHONGAL,8288,,
KT,UTTAR KANADA (KARWAR),HALIYAL,8284,,
KT,UTTAR KANADA (KARWAR),SALKANI,8283,,
KT,SHIMOGA,BHADRAVATI,8282,,
KT,KODAGU (MADIKERA),SOMWARPET,8276,,
KT,KODAGU (MADIKERA),VIRAJPET,8274,,
KT,KODAGU (MADIKERA),MADIKERI,8272,,
KT,CHIKMAGALUR,KADUR,8267,,
KT,CHIKMAGALUR,NARSIMHARAJAPUR,8266,,
KT,CHIKMAGALUR,KOPPA,8265,,
KT,CHIKMAGALUR,MUDIGERE,8263,,
KT,CHIKMAGALUR,CHIKMAGALUR,8262,,
KT,CHIKMAGALUR,TARIKERE,8261,,
KT,DAKSHIN KANADA (MANGALORE),SHANKARNARAYANA,8259,,
KT,DAKSHIN KANADA (MANGALORE),KARKALA,8258,,
KT,DAKSHIN KANADA (MANGALORE),SULLIA,8257,,
KT,DAKSHIN KANADA (MANGALORE),BELTHANGADY,8256,,
KT,DAKSHIN KANADA (MANGALORE),BANTWAL,8255,,
KT,DAKSHIN KANADA (MANGALORE),KUNDAPUR,8254,,
KT,DAKSHIN KANADA (MANGALORE),HEBRI,8253,,
KT,DAKSHIN KANADA (MANGALORE),PUTTUR,8251,,
KT,MANDYA,PANDAVPURA,8236,,
KT,MANDYA,NAGAMANGALA,8234,,
KT,MANDYA,MANDYA,8232,,
KT,MANDYA,MALAVALLI,8231,,
KT,MANDYA,KRISHNARAJAPET,8230,,
KT,MYSORE,GUNDLUPET,8229,,
KT,MYSORE,H.D.KOTE,8228,,
KT,MYSORE,T.NARSIPUR,8227,,
KT,MYSORE,CHAMRAJNAGAR,8226,,
KT,MYSORE,COWDAHALLI,8225,,
KT,MYSORE,KOLLEGAL,8224,,
KT,MYSORE,K.R.NAGAR,8223,,
KT,MYSORE,HUNSUR,8222,,
KT,MYSORE,NANJANGUD,8221,,
KT,DEVANGERE,HOSADURGA,8199,,
KT,DEVANGERE,MOLKALMURU,8198,,
KT,DEVANGERE,JAGALUR,8196,,
KT,DEVANGERE,CHALLAKERE,8195,,
KT,DEVANGERE,CHITRADURGA,8194,,
KT,DEVANGERE,HIRIYUR,8193,,
KT,DEVANGERE,DAVANGERE,8192,,
KT,DEVANGERE,HOLALKERE,8191,,
KT,DEVANGERE,TALLAK,8190,,
KT,SHIMOGA,CHANNAGIRI,8189,,
KT,SHIMOGA,HONNALI,8188,,
KT,SHIMOGA,SHIKARIPURA,8187,,
KT,SHIMOGA,KARGAL,8186,,
KT,SHIMOGA,HOSANAGARA,8185,,
KT,SHIMOGA,SORAB,8184,,
KT,SHIMOGA,SAGAR,8183,,
KT,SHIMOGA,SHIMOGA,8182,,
KT,SHIMOGA,THIRTHAHALLI,8181,,
KT,SHIMOGA,BASAVAPATNA,8180,,
KT,HASSAN,BELUR,8177,,
KT,HASSAN,CANNARAYAPATNA,8176,,
KT,HASSAN,HOLENARASIPUR,8175,,
KT,HASSAN,ARSIKERE,8174,,
KT,HASSAN,SAKLESHPUR,8173,,
KT,HASSAN,HASSAN,8172,,
KT,HASSAN,ALUR,8170,,
KT,KOLAR,MULBAGAL,8159,,
KT,KOLAR,SIDLAGHATTA,8158,,
KT,KOLAR,SRINIVASAPUR,8157,,
KT,KOLAR,CHIKKABALLAPUR,8156,,
KT,KOLAR,GOWRIBIDANUR,8155,,
KT,KOLAR,CHINTAMANI,8154,,
KT,KOLAR,BANGARPET,8153,,
KT,KOLAR,KOLAR,8152,,
KT,KOLAR,MALUR,8151,,
KT,KOLAR,BAGEPALLI,8150,,
KT,TUMKUR,TURUVEKERE,8139,,
KT,TUMKUR,KORATAGERI,8138,,
KT,TUMKUR,MADUGIRI,8137,,
KT,TUMKUR,PAVAGADA,8136,,
KT,TUMKUR,SIRA,8135,,
KT,TUMKUR,TIPTUR,8134,,
KT,TUMKUR,CHIKKANAYAKANAHALLI,8133,,
KT,TUMKUR,KUNIGAL,8132,,
KT,TUMKUR,GUBBI,8131,,
KT,BANGALORE,DODDABALLAPUR,8119,,
KT,BANGALORE,NELAMANGALA,8118,,
KT,BANGALORE,KANAKAPURA,8117,,
KT,BANGALORE,CHANNAPATNA,8113,,
KT,BANGALORE,HOSAKOTE,8111,,
KT,BANGALORE,ANEKAL,8110,,
MP,JAGDALPUR,KANKER,7868,,
MP,JAGDALPUR,BOKABAND,7867,,
MP,JAGDALPUR,KONTA,7866,,
MP,JAGDALPUR,GOGUNDA,7865,,
MP,JAGDALPUR,SUKMA,7864,,
MP,JAGDALPUR,CHINGAMUT,7863,,
MP,JAGDALPUR,BASTANAR,7862,,
MP,JAGDALPUR,NETANAR,7861,,
MP,JAGDALPUR,LOHADIGUNDAH,7859,,
MP,JAGDALPUR,KUAKUNDA,7858,,
MP,JAGDALPUR,BACHELI,7857,,
MP,JAGDALPUR,DANTEWADA,7856,,
MP,JAGDALPUR,CHINGMUT,7855,,
MP,JAGDALPUR,ILAMIDI,7854,,
MP,JAGDALPUR,BIJAPUR,7853,,
MP,JAGDALPUR,TOYNAR,7852,,
MP,JAGDALPUR,BHOPALPATNAM,7851,,
MP,JAGDALPUR,BHANUPRATAPPUR,7850,,
MP,JAGDALPUR,BADERAJPUR,7849,,
MP,JAGDALPUR,KESKAL,7848,,
MP,JAGDALPUR,ANTAGARH,7847,,
MP,JAGDALPUR,GARPA,7846,,
MP,JAGDALPUR,PAKHANJUR,7844,,
MP,JAGDALPUR,DURGAKONDAL,7843,,
MP,JAGDALPUR,SARONA,7841,,
MP,JAGDALPUR,KOYELIBEDA,7840,,
MP,SARGUJA (AMBIKAPUR),BAIKUNTHPUR,7836,,
MP,SARGUJA (AMBIKAPUR),BHARATHPUR,7835,,
MP,SARGUJA (AMBIKAPUR),SITAPUR,7834,,
MP,SARGUJA (AMBIKAPUR),UDAIPUR,7833,,
MP,SARGUJA (AMBIKAPUR),RAJPUR,7832,,
MP,SARGUJA (AMBIKAPUR),BALRAMPUR,7831,,
MP,DURG,PATAN,7826,,
MP,DURG,BERLA,7825,,
MP,DURG,BEMETARA,7824,,
MP,DURG,DONGARGARH,7823,,
MP,SIDHI,SIDHI,7822,,
MP,DURG,DHAMDA,7821,,
MP,DURG,KHAIRAGARH,7820,,
MP,BILASPUR,PANDISHANKAR,7819,,
MP,BILASPUR,CHANDIPARA,7818,,
MP,BILASPUR,JANJGIR,7817,,
MP,BILASPUR,PALI,7816,,
MP,BILASPUR,KATHGHORA,7815,,
MP,BILASPUR,BARPALLI,7813,,
MP,DAMOH,DAMOH,7812,,
MP,BILASPUR,PASAN,7811,,
MP,BILASPUR,UPRODA,7810,,
MP,SIDHI,CHITRANGI,7806,,
MP,SIDHI,SINGRAULI,7805,,
MP,SIDHI,KUSMI,7804,,
MP,SIDHI,MAJHOLI,7803,,
MP,SIDHI,CHURHAT,7802,,
MP,SIDHI,DEOSAR,7801,,
MP,NARSINGHPUR,GOTEGAON,7794,,
MP,NARSINGHPUR,KARELI,7793,,
MP,NARSINGHPUR,NARSINGHPUR,7792,,
MP,NARSINGHPUR,GADARWARA,7791,,
MP,NARSINGHPUR,BABAICHICHLI,7790,,
MP,JAGDALPUR,BHAIRONGARH,7789,,
MP,JAGDALPUR,LUCKWADA,7788,,
MP,JAGDALPUR,JARWA,7787,,
MP,JAGDALPUR,KONDAGAON,7786,,
MP,JAGDALPUR,MAKODI,7785,,
MP,JAGDALPUR,PARASGAON,7784,,
MP,JAGDALPUR,PADAMKOT,7783,,
MP,JAGDALPUR,JAGDALPUR,7782,,
MP,JAGDALPUR,NARAINPUR,7781,,
MP,SARGUJA (AMBIKAPUR),RAMCHANDRAPUR,7779,,
MP,SARGUJA (AMBIKAPUR),SEMARIA,7778,,
MP,SARGUJA (AMBIKAPUR),PRATAPPUR,7777,,
MP,SARGUJA (AMBIKAPUR),PREMNAGAR,7776,,
MP,SARGUJA (AMBIKAPUR),SURAJPUR,7775,,
MP,SARGUJA (AMBIKAPUR),AMBIKAPUR,7774,,
MP,SARGUJA (AMBIKAPUR),ODGI,7773,,
MP,SARGUJA (AMBIKAPUR),WADRAINAGAR,7772,,
MP,SARGUJA (AMBIKAPUR),MANENDRAGARH,7771,,
MP,SARGUJA (AMBIKAPUR),KATHDOL,7770,,
MP,RAIGARH,BAGICHA,7769,,
MP,RAIGARH,SARANGGARH,7768,,
MP,RAIGARH,GHARGHODA,7767,,
MP,RAIGARH,DHARAMJAIGARH,7766,,
MP,RAIGARH,PATHALGAON,7765,,
MP,RAIGARH,KUNKURI,7764,,
MP,RAIGARH,JASHPURNAGAR,7763,,
MP,RAIGARH,RAIGARH,7762,,
MP,RAIGARH,TAPKARA,7761,,
MP,BILASPUR,KORBA,7759,,
MP,BILASPUR,DABHARA,7758,,
MP,BILASPUR,SHAKTI,7757,,
MP,BILASPUR,LORMI,7756,,
MP,BILASPUR,MUNGELI,7755,,
MP,BILASPUR,PANDARIA,7754,,
MP,BILASPUR,KOTA,7753,,
MP,BILASPUR,BILASPUR,7752,,
MP,BILASPUR,PENDRA,7751,,
MP,BILASPUR,MARWAHI,7750,,
MP,DURG,BALOD,7749,,
MP,DURG,DALLIRAJHARA,7748,,
MP,DURG,MOHLA,7747,,
MP,DURG,MANPUR,7746,,
MP,DURG,CHHURIAKALA,7745,,
MP,DURG,RAJANDGAON,7744,,
MP,DURG,CHUIKHADAN,7743,,
MP,DURG,KAWARDHA,7741,,
MP,DURG,BODLA,7740,,
MP,PANNA,SHAHNAGAR,7734,,
MP,PANNA,PAWAI,7733,,
MP,PANNA,PANNA,7732,,
MP,PANNA,GUNNORE,7731,,
MP,PANNA,AJAIGARH,7730,,
MP,RAIPUR,BHILAIGARH,7729,,
MP,RAIPUR,KASDOL,7728,,
MP,RAIPUR,BALODABAZAR,7727,,
MP,RAIPUR,BHATAPARA,7726,,
MP,RAIPUR,SARAIPALI,7725,,
MP,RAIPUR,BASANA,7724,,
MP,RAIPUR,MAHASAMUND,7723,,
MP,RAIPUR,DHAMTARI,7722,,
MP,RAIPUR,NEORA,7721,,
MP,RAIPUR,ARANG,7720,,
MP,RAIPUR,BAGBAHERA,7707,,
MP,RAIPUR,GARIABAND,7706,,
MP,RAIPUR,KURUD,7705,,
MP,RAIPUR,DEOBHOG,7704,,
MP,RAIPUR,MANPUR,7703,,
MP,RAIPUR,PINGESHWAR,7701,,
MP,RAIPUR,NAGRI,7700,,
MP,SEONI,GOPALGANJ,7695,,
MP,SEONI,KEOLARI,7694,,
MP,SEONI,GHANSOUR,7693,,
MP,SEONI,SEONI,7692,,
MP,SEONI,CHHAPARA,7691,,
MP,SEONI,LAKHNADON,7690,,
MP,CHHATARPUR,BADAMALHERA,7689,,
MP,CHHATARPUR,GOURIHAR,7688,,
MP,CHHATARPUR,LAUNDI,7687,,
MP,CHHATARPUR,KHAJURAHO,7686,,
MP,CHHATARPUR,NOWGAON,7685,,
MP,CHHATARPUR,BALDEOGARH,7684,,
